Date,Hour,Latitude,Longitude,Magnitude,Depth,Location,Area
2020/04/30,12:05:15,38.7980,27.0585,2.0,5.7,İzmir,Ege Bölgesi
2020/04/30,11:51:03,38.4420,39.2320,2.9,6.3,Elazığ,Doğu Anadolu Bölgesi
2020/04/30,11:49:28,38.4243,39.2245,1.7,16.5,Elazığ,Doğu Anadolu Bölgesi
2020/04/30,11:45:34,38.4370,39.1997,4.3,3.1,Elazığ,Doğu Anadolu Bölgesi
2020/04/30,11:16:32,38.2552,39.2795,0.4,2.7,Diyarbakır,Güneydoğu Anadolu Bölgesi
2020/04/30,11:15:07,38.3920,39.3103,0.1,9.5,Elazığ,Doğu Anadolu Bölgesi
2020/04/30,10:49:28,39.0933,27.8128,2.6,1.9,Manisa,Ege Bölgesi
2020/04/30,10:37:09,38.3082,38.9630,2.7,5.4,Malatya,Doğu Anadolu Bölgesi
2020/04/30,10:30:50,38.1288,28.2675,1.0,16.6,İzmir,Ege Bölgesi
2020/04/30,10:15:10,38.3538,39.1227,2.4,5.4,Elazığ,Doğu Anadolu Bölgesi
2020/04/30,09:53:35,37.4292,38.7205,1.9,7.3,Şanlıurfa,Güneydoğu Anadolu Bölgesi
2020/04/30,09:38:16,37.6928,27.4072,1.4,5.2,Aydın,Ege Bölgesi
2020/04/30,09:35:38,37.7200,27.3785,1.5,5.0,Aydın,Ege Bölgesi
2020/04/30,09:21:03,38.2940,38.9137,2.2,16.6,Malatya,Doğu Anadolu Bölgesi
2020/04/30,09:03:35,41.4118,42.0515,2.6,16.4,Artvin,Karadeniz Bölgesi
2020/04/30,07:43:15,40.1722,31.9792,2.0,20.8,Ankara,İç Anadolu Bölgesi
2020/04/30,05:59:38,41.2430,29.3477,1.8,14.4,İstanbul,Marmara Bölgesi
2020/04/30,04:40:57,39.2687,29.1948,1.9,5.2,Kütahya,Ege Bölgesi
2020/04/30,01:10:34,39.7703,26.6978,1.7,8.2,Çanakkale,Marmara Bölgesi
2020/04/30,00:49:06,39.0298,27.8658,1.4,18.5,Manisa,Ege Bölgesi
2020/04/30,00:33:54,38.3805,39.2065,1.1,5.2,Elazığ,Doğu Anadolu Bölgesi
2020/04/30,00:31:25,38.3438,38.8657,1.9,16.9,Malatya,Doğu Anadolu Bölgesi
